match_group_id,in_CDHES,in_UN_TRC,in_UN_TRC_2,in_Rescate,date,geocode,perp1,perp2
12262,0,1,0,0,1980-10-00,12101,UNKNOWN,UNKNOWN
12263,0,1,0,0,1980-00-00,15000,ARMY,DEATH SQUAD
12264,0,1,0,0,1986-01-13,20000,ARMY,UNKNOWN
12265,0,1,1,0,1980-08-18,20300,ARMY,UNKNOWN
12266,0,1,0,0,1989-12-11,20000,ARMY,UNKNOWN
12267,0,1,0,0,1987-00-00,20100,ARMY,UNKNOWN
12268,0,1,0,0,1980-02-18,20100,ARMY,UNKNOWN
12269,0,1,0,0,1991-12-10,20100,DEATH SQUAD,UNKNOWN
12270,0,1,0,0,1981-02-00,71525,ARMY,ARMY
12271,0,0,1,0,1980-10-16,131701,ARMY,NATIONAL GUARD
12272,0,1,0,0,1989-11-00,20101,ARMY,UNKNOWN
12273,0,1,0,0,1981-04-15,20101,ARMY,UNKNOWN
12274,0,1,0,0,1981-07-18,20101,UNKNOWN,UNKNOWN
12275,0,1,0,0,1981-10-18,20101,NATIONAL POLICE,UNKNOWN
12276,0,1,0,0,1981-02-19,20101,UNKNOWN,UNKNOWN
12277,0,1,0,0,1981-02-22,20101,ARMY,UNKNOWN
12278,0,1,0,0,1980-07-22,20101,DEATH SQUAD,UNKNOWN
12279,0,1,0,0,1982-10-03,20101,DEATH SQUAD,UNKNOWN
12280,0,1,0,1,1986-05-06,20101,DEATH SQUAD,UNKNOWN
12281,0,1,0,0,1981-08-05,20101,ARMY,UNKNOWN
12282,0,1,0,0,1982-05-09,20109,ARMY,NATIONAL GUARD
12283,0,1,0,0,1980-09-15,20116,ARMY,UNKNOWN
12284,0,1,0,0,1986-04-05,20122,UNKNOWN,UNKNOWN
12285,0,1,0,0,1988-12-09,20123,UNKNOWN,UNKNOWN
12286,0,1,0,0,1984-04-00,20125,DEATH SQUAD,UNKNOWN
12287,0,1,0,0,1980-08-10,20125,NATIONAL GUARD,TREASURY POLICE
12288,0,1,0,0,1980-08-10,20125,NATIONAL GUARD,TREASURY POLICE
12289,0,1,0,0,1980-08-10,20125,NATIONAL GUARD,TREASURY POLICE
12290,0,1,1,0,1980-08-10,20125,ARMY,UNKNOWN
12291,0,1,0,0,1987-05-11,20132,ARMY,UNKNOWN
12292,0,1,0,0,1982-07-21,20300,ARMY,UNKNOWN
12293,0,1,0,0,1984-04-20,20301,ARMY,UNKNOWN
12294,0,1,0,0,1989-04-25,20301,ARMY,UNKNOWN
12295,0,1,1,0,1988-06-05,20304,ARMY,UNKNOWN
12296,0,1,0,0,1981-04-00,20305,ARMY,UNKNOWN
12297,0,1,0,0,1983-08-16,20309,UNKNOWN,UNKNOWN
12298,0,1,0,0,1980-00-00,20312,ARMY,DEATH SQUAD
12299,0,1,0,0,1980-00-00,20312,ARMY,DEATH SQUAD
12300,0,1,0,0,1980-00-00,20312,ARMY,DEATH SQUAD
12301,0,1,0,0,1980-00-00,20312,ARMY,DEATH SQUAD
12302,0,1,0,0,1980-00-00,20312,ARMY,DEATH SQUAD
12303,0,1,0,0,1980-00-00,20312,ARMY,DEATH SQUAD
12304,0,1,0,0,1980-00-00,20312,ARMY,DEATH SQUAD
12305,0,1,0,0,1981-02-21,20400,DEATH SQUAD,UNKNOWN
12306,0,1,0,0,1981-03-21,20400,UNKNOWN,UNKNOWN
12307,0,1,0,0,1984-05-04,71526,ARMY,ARMY
12308,0,1,0,0,1984-05-04,71526,ARMY,ARMY
12309,0,1,0,0,1982-05-00,20401,DEATH SQUAD,DEATH SQUAD
12310,0,1,0,0,1982-05-00,20401,DEATH SQUAD,DEATH SQUAD
12311,0,1,0,0,1982-05-00,20401,DEATH SQUAD,DEATH SQUAD
12312,0,1,0,0,1982-05-00,20401,DEATH SQUAD,DEATH SQUAD
12313,0,1,0,0,1982-05-00,20401,DEATH SQUAD,DEATH SQUAD
12314,0,1,0,0,1982-05-00,20401,DEATH SQUAD,DEATH SQUAD
12315,0,1,0,0,1982-05-00,20401,DEATH SQUAD,DEATH SQUAD
12316,0,1,0,0,1981-08-00,20401,DEATH SQUAD,DEATH SQUAD
12317,0,1,0,0,1987-10-01,20500,FMLN,UNKNOWN
12318,0,1,0,0,1982-12-03,20501,NATIONAL POLICE,UNKNOWN
12319,0,1,0,0,1984-03-09,20501,ARMY,UNKNOWN
12320,0,1,0,0,1984-03-09,20501,ARMY,UNKNOWN
12321,0,1,0,0,1980-11-12,20507,ARMY,UNKNOWN
12322,0,0,1,0,1981-07-31,71500,ARMY,NATIONAL POLICE
12323,0,1,0,0,1987-10-08,20509,ARMY,UNKNOWN
12324,0,1,0,0,1990-12-20,20603,UNKNOWN,UNKNOWN
12325,0,1,0,0,1982-08-00,20800,TREASURY POLICE,UNKNOWN
12326,0,1,0,0,1984-05-00,41605,ARMY,ARMY
12327,0,1,0,0,1980-05-06,20800,ARMY,UNKNOWN
12328,0,1,0,0,1982-00-00,20801,UNKNOWN,UNKNOWN
12329,0,0,1,0,1981-07-31,71500,ARMY,NATIONAL POLICE
12330,0,0,1,0,1983-04-23,60105,UNKNOWN,UNKNOWN
12331,0,0,1,0,1980-09-29,60105,DEATH SQUAD,UNKNOWN
12332,0,1,1,0,1980-05-22,20803,NATIONAL GUARD,ARMY
12333,0,1,0,0,1980-05-22,20803,NATIONAL GUARD,DEATH SQUAD
12334,0,1,0,0,1982-11-18,41605,ARMY,ARMY
12335,0,1,0,0,1980-03-20,41605,DEATH SQUAD,UNKNOWN
12336,0,1,0,0,1980-06-25,20803,ARMY,UNKNOWN
12337,0,1,0,0,1980-06-28,20803,ARMY,UNKNOWN
12338,0,1,0,0,1982-01-28,20813,DEATH SQUAD,UNKNOWN
12339,0,1,0,0,1981-08-20,20822,ARMY,DEATH SQUAD
12340,0,1,0,0,1980-08-22,20822,DEATH SQUAD,UNKNOWN
12341,0,1,1,0,1980-05-05,20822,ARMY,UNKNOWN
12342,0,1,0,0,1980-05-05,20822,DEATH SQUAD,UNKNOWN
12343,0,1,0,0,1980-02-12,20822,DEATH SQUAD,UNKNOWN
12344,0,1,0,0,1980-02-11,20826,DEATH SQUAD,UNKNOWN
12345,0,1,0,0,1990-01-01,20829,FMLN,UNKNOWN
12346,0,1,0,0,1990-01-01,20829,FMLN,UNKNOWN
12347,0,1,1,0,1980-09-26,21101,ARMY,UNKNOWN
12348,0,1,0,0,1982-00-00,21101,UNKNOWN,UNKNOWN
12349,0,0,1,0,1982-01-30,60106,ARMY,UNKNOWN
12350,0,0,1,0,1982-01-30,60106,ARMY,UNKNOWN
12351,0,1,0,0,1982-00-00,21101,ARMY,UNKNOWN
12352,0,1,0,0,1982-00-00,21101,ARMY,UNKNOWN
12353,0,1,0,0,1980-08-21,21101,DEATH SQUAD,UNKNOWN
12354,0,1,0,0,1980-08-21,21101,DEATH SQUAD,UNKNOWN
12355,0,1,0,0,1981-12-00,21103,DEATH SQUAD,UNKNOWN
12356,0,1,0,0,1980-03-00,21103,DEATH SQUAD,UNKNOWN
12357,0,1,0,0,1980-01-00,21106,ARMY,DEATH SQUAD
12358,0,1,0,0,1980-01-00,21106,ARMY,DEATH SQUAD
12359,0,1,0,0,1980-01-00,21106,ARMY,DEATH SQUAD
12360,0,1,0,0,1980-01-00,21106,ARMY,DEATH SQUAD
12361,0,1,0,0,1983-03-18,21300,NATIONAL GUARD,UNKNOWN
12362,0,1,0,0,1982-03-21,71609,ARMY,UNKNOWN
12363,0,1,0,0,1982-03-21,71609,ARMY,UNKNOWN
12364,0,1,0,0,1983-11-22,21301,DEATH SQUAD,UNKNOWN
12365,0,1,0,0,1983-11-22,21301,DEATH SQUAD,UNKNOWN
12366,0,1,0,0,1980-08-11,21302,ARMY,UNKNOWN
12367,0,1,0,0,1980-08-15,41701,DEATH SQUAD,UNKNOWN
12368,0,1,0,0,1980-06-25,41701,DEATH SQUAD,ARMY
12369,0,1,0,0,1983-00-00,21305,DEATH SQUAD,UNKNOWN
12370,0,1,0,0,1981-12-00,21305,DEATH SQUAD,UNKNOWN
12371,0,1,0,0,1984-12-00,21305,DEATH SQUAD,UNKNOWN
12372,0,1,0,0,1982-01-03,21305,DEATH SQUAD,UNKNOWN
12373,0,1,0,0,1985-07-25,21307,DEATH SQUAD,UNKNOWN
12374,0,1,0,0,1981-08-03,22201,FMLN,UNKNOWN
12375,0,1,0,0,1989-00-00,30000,ARMY,UNKNOWN
12376,0,1,0,0,1981-03-23,30000,ARMY,UNKNOWN
12377,0,1,0,0,1980-01-11,30000,NATIONAL GUARD,DEATH SQUAD
12378,0,1,0,0,1983-01-00,30101,DEATH SQUAD,UNKNOWN
12379,0,1,0,0,1980-02-26,30101,ARMY,DEATH SQUAD
12380,0,1,0,1,1990-10-05,30101,DEATH SQUAD,UNKNOWN
12381,0,1,0,0,1981-02-15,30113,DEATH SQUAD,UNKNOWN
12382,0,1,0,0,1981-02-15,30113,DEATH SQUAD,UNKNOWN
12383,0,1,0,0,1980-10-16,30201,DEATH SQUAD,UNKNOWN
12384,0,1,0,0,1980-01-11,30205,DEATH SQUAD,ARMY
12385,0,1,0,0,1985-10-07,30205,ARMY,UNKNOWN
12386,0,1,0,0,1980-12-06,30205,ARMY,ARMY
12387,0,1,0,0,1980-12-24,30300,DEATH SQUAD,UNKNOWN
12388,0,1,0,0,1985-05-14,80101,ARMY,UNKNOWN
12389,0,1,0,0,1980-12-24,30300,DEATH SQUAD,UNKNOWN
12390,0,1,0,0,1981-07-28,30301,ARMY,UNKNOWN
12391,0,1,0,0,1981-07-28,30301,ARMY,UNKNOWN
12392,0,1,0,0,1987-07-18,80102,DEATH SQUAD,UNKNOWN
12393,0,1,0,0,1981-01-15,30302,DEATH SQUAD,UNKNOWN
12394,0,1,0,0,1981-01-15,30302,DEATH SQUAD,UNKNOWN
12395,0,1,0,0,1981-01-15,30302,DEATH SQUAD,UNKNOWN
12396,0,1,0,0,1981-07-28,30302,ARMY,ARMY
12397,0,1,0,0,1981-07-28,30302,ARMY,ARMY
12398,0,1,0,0,1981-07-28,30302,ARMY,ARMY
12399,0,1,0,0,1981-07-28,30302,ARMY,ARMY
12400,0,1,0,0,1981-07-28,30302,ARMY,ARMY
12401,0,1,0,0,1981-07-28,30302,ARMY,ARMY
12402,0,1,0,0,1981-07-28,30302,ARMY,ARMY
12403,0,1,0,0,1983-07-25,30305,UNKNOWN,UNKNOWN
12404,0,1,0,0,1980-07-09,30306,DEATH SQUAD,UNKNOWN
12405,0,1,0,0,1981-12-15,30307,DEATH SQUAD,UNKNOWN
12406,0,1,0,0,1981-07-24,30613,DEATH SQUAD,UNKNOWN
12407,0,1,0,0,1981-07-24,30613,DEATH SQUAD,UNKNOWN
12408,0,1,0,0,1980-12-11,80118,TREASURY POLICE,NATIONAL GUARD
12409,0,1,0,0,1980-12-11,80118,TREASURY POLICE,NATIONAL GUARD
12410,0,1,0,0,1980-12-11,80118,TREASURY POLICE,NATIONAL GUARD
12411,0,1,0,0,1980-12-11,80118,TREASURY POLICE,NATIONAL GUARD
12412,0,1,0,0,1981-09-00,80119,ARMY,UNKNOWN
12413,0,1,0,0,1980-07-13,30807,ARMY,UNKNOWN
12414,0,1,0,0,1980-07-13,30807,ARMY,UNKNOWN
12415,0,1,0,0,1980-07-13,30807,ARMY,UNKNOWN
12416,0,1,0,0,1980-07-13,30807,ARMY,UNKNOWN
12417,0,1,0,0,1980-07-13,30807,ARMY,UNKNOWN
12418,0,1,0,0,1986-02-06,80125,DEATH SQUAD,TREASURY POLICE
12419,0,1,0,0,1986-02-06,80125,DEATH SQUAD,TREASURY POLICE
12420,0,1,0,0,1980-07-13,30807,ARMY,UNKNOWN
12421,0,1,0,0,1980-07-13,30807,ARMY,UNKNOWN
12422,0,1,1,0,1980-07-13,30807,ARMY,UNKNOWN
12423,0,1,0,0,1980-07-13,30807,ARMY,UNKNOWN
12424,0,1,1,0,1980-07-19,30807,ARMY,UNKNOWN
12425,0,1,0,0,1980-07-19,30807,ARMY,UNKNOWN
12426,0,1,0,0,1980-08-23,30807,ARMY,DEATH SQUAD
12427,0,1,0,0,1980-08-23,30807,ARMY,DEATH SQUAD
12428,0,1,0,0,1980-08-23,30807,ARMY,DEATH SQUAD
12429,0,1,0,0,1981-03-20,41802,DEATH SQUAD,TREASURY POLICE
12430,0,1,1,0,1990-12-22,30811,UNKNOWN,UNKNOWN
12431,0,1,0,0,1981-06-16,30903,ARMY,UNKNOWN
12432,0,1,0,0,1981-06-16,30903,ARMY,UNKNOWN
12433,0,1,0,0,1982-00-00,31003,DEATH SQUAD,UNKNOWN
12434,0,1,0,0,1982-00-00,31003,DEATH SQUAD,UNKNOWN
12435,0,1,0,0,1982-03-20,41802,DEATH SQUAD,UNKNOWN
12436,0,0,1,0,1981-12-08,90120,ARMY,UNKNOWN
12437,0,1,0,1,1983-02-22,31106,ARMY,DEATH SQUAD
12438,0,1,0,0,1983-02-22,31106,ARMY,DEATH SQUAD
12439,0,1,0,0,1983-02-22,31106,ARMY,UNKNOWN
12440,0,1,0,0,1980-01-11,31134,ARMY,UNKNOWN
12441,0,1,0,0,1983-05-19,31201,NATIONAL GUARD,UNKNOWN
12442,0,1,0,0,1980-00-00,31501,ARMY,UNKNOWN
12443,0,1,0,0,1980-00-00,31501,ARMY,UNKNOWN
12444,0,1,0,0,1983-04-00,31501,ARMY,DEATH SQUAD
12445,0,0,1,0,1980-12-05,71507,ARMY,DEATH SQUAD
12446,0,1,0,0,1980-03-10,41804,DEATH SQUAD,UNKNOWN
12447,0,1,0,0,1982-02-00,41805,DEATH SQUAD,UNKNOWN
12448,0,1,0,0,1984-11-15,41805,DEATH SQUAD,ARMY
12449,0,1,0,0,1980-02-26,31501,ARMY,DEATH SQUAD
12450,0,1,0,0,1984-06-05,31501,DEATH SQUAD,DEATH SQUAD
12451,0,1,0,0,1983-04-00,31504,DEATH SQUAD,DEATH SQUAD
12452,0,1,0,0,1983-06-00,31505,DEATH SQUAD,UNKNOWN
12453,0,1,0,0,1981-03-26,31505,ARMY,ARMY
12454,0,1,0,0,1981-03-03,31601,DEATH SQUAD,UNKNOWN
12455,0,1,0,0,1983-12-23,41808,DEATH SQUAD,TREASURY POLICE
12456,0,1,0,0,1980-07-29,31602,ARMY,UNKNOWN
12457,0,1,0,0,1980-00-00,40000,ARMY,UNKNOWN
12458,0,1,0,0,1980-00-00,40000,ARMY,UNKNOWN
12459,0,0,1,0,1983-04-11,71507,ARMY,ARMY
12460,0,1,0,0,1982-00-00,40000,UNKNOWN,UNKNOWN
12461,0,1,0,0,1980-02-26,41808,ARMY,ARMY
12462,0,1,0,0,1983-00-00,40000,ARMY,UNKNOWN
12463,0,1,0,0,1985-00-00,40000,ARMY,UNKNOWN
12464,0,1,0,0,1980-02-26,41808,ARMY,ARMY
12465,0,0,1,0,1983-04-11,71507,ARMY,ARMY
12466,0,0,1,0,1983-04-11,71507,ARMY,UNKNOWN
12467,0,0,1,0,1983-04-11,71507,ARMY,UNKNOWN
12468,0,1,0,0,1982-05-00,40000,ARMY,DEATH SQUAD
12469,0,1,0,0,1986-06-00,40000,FMLN,UNKNOWN
12470,0,0,1,0,1983-04-11,71507,ARMY,ARMY
12471,0,1,0,0,1984-08-00,40000,ARMY,UNKNOWN
12472,0,1,0,0,1984-08-00,40000,ARMY,UNKNOWN
12473,0,1,0,0,1984-08-00,40000,ARMY,UNKNOWN
12474,0,1,0,0,1980-04-00,81000,NATIONAL GUARD,DEATH SQUAD
12475,0,1,0,0,1980-04-00,81000,NATIONAL GUARD,DEATH SQUAD
12476,0,1,0,0,1991-07-13,40000,FMLN,UNKNOWN
12477,0,1,0,0,1986-09-13,40000,ARMY,UNKNOWN
12478,0,1,0,0,1981-02-15,40000,UNKNOWN,UNKNOWN
12479,0,0,1,0,1980-09-09,90307,ARMY,DEATH SQUAD
12480,0,1,0,0,1980-03-16,40000,ARMY,UNKNOWN
12481,0,1,0,0,1981-02-17,40000,ARMY,UNKNOWN
12482,0,0,1,0,1983-04-11,71507,ARMY,DEATH SQUAD
12483,0,1,0,0,1984-01-24,40000,ARMY,UNKNOWN
12484,0,1,0,0,1984-01-24,40000,ARMY,UNKNOWN
12485,0,1,0,0,1980-02-24,40000,ARMY,UNKNOWN
12486,0,1,0,0,1980-06-24,40000,DEATH SQUAD,UNKNOWN
12487,0,1,0,0,1982-05-25,40000,UNKNOWN,UNKNOWN
12488,0,1,0,0,1989-02-27,40000,ARMY,UNKNOWN
12489,0,1,0,0,1987-04-27,40000,ARMY,UNKNOWN
12490,0,1,0,0,1987-09-27,40000,ARMY,UNKNOWN
12491,0,1,0,1,1984-01-29,41800,ARMY,UNKNOWN
12492,0,1,0,0,1981-03-29,40000,ARMY,DEATH SQUAD
12493,0,1,0,0,1980-06-29,40000,DEATH SQUAD,UNKNOWN
12494,0,1,0,0,1982-05-31,40000,ARMY,UNKNOWN
12495,0,1,0,0,1988-11-11,40000,ARMY,UNKNOWN
12496,0,0,1,0,1983-04-11,71507,ARMY,UNKNOWN
12497,0,1,0,0,1980-10-06,40000,FMLN,UNKNOWN
12498,0,1,0,0,1980-04-03,40000,TREASURY POLICE,UNKNOWN
12499,0,1,0,0,1981-04-19,81100,DEATH SQUAD,UNKNOWN
12500,0,1,0,0,1980-04-03,40000,TREASURY POLICE,UNKNOWN
12501,0,1,0,0,1980-04-03,40000,TREASURY POLICE,UNKNOWN
12502,0,1,0,0,1980-04-03,40000,TREASURY POLICE,UNKNOWN
12503,0,1,0,0,1982-05-11,40000,ARMY,ARMY
12504,0,1,0,0,1980-12-03,40000,DEATH SQUAD,UNKNOWN
12505,0,1,0,0,1980-00-00,40100,DEATH SQUAD,UNKNOWN
12506,0,1,0,0,1986-00-00,40100,ARMY,UNKNOWN
12507,0,1,0,0,1983-10-00,40100,ARMY,UNKNOWN
12508,0,1,0,0,1984-12-00,40100,UNKNOWN,UNKNOWN
12509,0,1,0,0,1980-03-00,40100,DEATH SQUAD,NATIONAL GUARD
12510,0,1,0,0,1980-03-00,40100,DEATH SQUAD,NATIONAL GUARD
12511,0,1,0,0,1983-03-00,40100,ARMY,UNKNOWN
12512,0,1,0,0,1980-05-00,40100,FMLN,UNKNOWN
12513,0,1,0,0,1980-08-00,40100,NATIONAL GUARD,DEATH SQUAD
12514,0,1,0,0,1982-11-16,40100,DEATH SQUAD,ARMY
12515,0,1,0,0,1982-11-16,40100,DEATH SQUAD,ARMY
12516,0,1,0,0,1980-10-28,40100,UNKNOWN,UNKNOWN
12517,0,1,0,0,1988-02-28,40100,UNKNOWN,UNKNOWN
12518,0,1,0,0,1980-01-31,40100,ARMY,UNKNOWN
12519,0,1,0,0,1981-06-31,40100,ARMY,UNKNOWN
12520,0,1,0,0,1981-02-02,40100,ARMY,UNKNOWN
12521,0,1,0,0,1982-08-07,40100,ARMY,UNKNOWN
12522,0,1,0,0,1983-01-01,40100,ARMY,ARMY
12523,0,1,0,0,1984-01-07,40100,ARMY,UNKNOWN
12524,0,1,0,0,1982-07-10,40100,NATIONAL POLICE,UNKNOWN
12525,0,1,0,0,1981-05-03,40100,ARMY,UNKNOWN
12526,0,1,0,0,1981-10-01,40100,DEATH SQUAD,UNKNOWN
12527,0,1,0,0,1981-10-01,40100,DEATH SQUAD,UNKNOWN
12528,0,1,0,0,1981-10-01,40100,DEATH SQUAD,UNKNOWN
12529,0,1,0,0,1981-02-10,40100,DEATH SQUAD,UNKNOWN
12530,0,1,0,0,1981-10-06,40100,ARMY,UNKNOWN
12531,0,1,0,0,1981-12-09,40100,DEATH SQUAD,UNKNOWN
12532,0,1,0,0,1981-00-00,40101,ARMY,UNKNOWN
12533,0,1,0,0,1982-01-02,40101,FMLN,UNKNOWN
12534,0,1,0,0,1982-01-00,40101,DEATH SQUAD,UNKNOWN
12535,0,1,0,0,1982-01-00,40101,DEATH SQUAD,UNKNOWN
12536,0,1,0,0,1981-10-00,40101,ARMY,UNKNOWN
12537,0,1,0,0,1981-10-00,40101,ARMY,UNKNOWN
12538,0,1,0,0,1981-10-00,40101,ARMY,UNKNOWN
12539,0,1,0,0,1988-10-00,40101,ARMY,UNKNOWN
12540,0,1,0,0,1981-11-00,40101,UNKNOWN,UNKNOWN
12541,0,1,0,0,1982-11-00,40101,ARMY,UNKNOWN
12542,0,1,0,0,1985-11-00,40101,FMLN,UNKNOWN
12543,0,1,0,0,1981-12-00,40101,ARMY,UNKNOWN
12544,0,1,0,0,1983-12-00,40101,DEATH SQUAD,UNKNOWN
12545,0,1,0,0,1984-12-00,40101,DEATH SQUAD,TREASURY POLICE
12546,0,1,0,0,1980-03-00,40101,ARMY,UNKNOWN
12547,0,1,0,0,1980-06-00,40101,DEATH SQUAD,DEATH SQUAD
12548,0,1,0,0,1981-06-00,40101,UNKNOWN,UNKNOWN
12549,0,1,0,0,1982-06-00,40101,ARMY,UNKNOWN
12550,0,1,0,0,1980-08-00,40101,NATIONAL GUARD,DEATH SQUAD
12551,0,1,0,0,1980-05-13,40101,ARMY,UNKNOWN
12552,0,1,0,0,1980-05-13,40101,ARMY,UNKNOWN
12553,0,1,0,0,1983-12-14,40101,DEATH SQUAD,UNKNOWN
12554,0,1,0,0,1983-12-14,40101,DEATH SQUAD,UNKNOWN
12555,0,1,0,0,1981-02-00,41908,ARMY,DEATH SQUAD
12556,0,1,0,0,1981-02-00,41908,ARMY,DEATH SQUAD
12557,0,1,0,0,1980-05-00,41908,ARMY,UNKNOWN
12558,0,1,1,0,1984-02-18,90605,DEATH SQUAD,UNKNOWN
12559,0,0,1,0,1980-10-06,90605,DEATH SQUAD,UNKNOWN
12560,0,0,1,1,1984-07-03,60401,UNKNOWN,UNKNOWN
12561,0,0,1,1,1989-04-18,90606,FMLN,UNKNOWN
12562,0,0,1,0,1981-05-19,71511,DEATH SQUAD,UNKNOWN
12563,0,0,1,0,1984-02-05,71511,ARMY,UNKNOWN
12564,0,0,1,0,1985-06-06,71511,UNKNOWN,UNKNOWN
12565,0,1,0,1,1990-11-20,40101,UNKNOWN,UNKNOWN
12566,0,1,0,0,1990-11-21,40101,UNKNOWN,UNKNOWN
12567,0,1,0,0,1980-05-22,40101,FMLN,UNKNOWN
12568,0,1,0,0,1980-11-23,40101,ARMY,UNKNOWN
12569,0,1,0,0,1981-11-24,40101,ARMY,UNKNOWN
12570,0,1,0,0,1980-04-24,40101,UNKNOWN,UNKNOWN
12571,0,1,0,0,1981-07-24,40101,DEATH SQUAD,UNKNOWN
12572,0,1,0,0,1981-04-25,40101,DEATH SQUAD,UNKNOWN
12573,0,1,0,0,1989-05-26,40101,ARMY,UNKNOWN
12574,0,1,0,0,1981-01-26,40101,ARMY,UNKNOWN
12575,0,1,0,0,1981-04-29,40101,ARMY,UNKNOWN
12576,0,1,0,1,1984-08-29,40101,ARMY,ARMY
12577,0,1,0,0,1980-12-05,40101,TREASURY POLICE,NATIONAL GUARD
12578,0,1,0,0,1988-06-03,40101,FMLN,UNKNOWN
12579,0,1,0,0,1980-08-11,40101,DEATH SQUAD,UNKNOWN
12580,0,1,0,0,1981-09-05,40101,UNKNOWN,UNKNOWN
12581,0,1,0,0,1981-09-05,40101,NATIONAL GUARD,UNKNOWN
12582,0,1,0,0,1980-05-11,40101,ARMY,UNKNOWN
12583,0,1,0,0,1980-09-07,40101,DEATH SQUAD,ARMY
12584,0,1,0,0,1980-09-07,40101,DEATH SQUAD,ARMY
12585,0,1,0,0,1980-09-07,40101,DEATH SQUAD,ARMY
12586,0,1,0,0,1980-07-10,40101,NATIONAL GUARD,DEATH SQUAD
12587,0,1,0,0,1980-07-10,40101,NATIONAL GUARD,DEATH SQUAD
12588,0,1,0,0,1980-07-10,40101,NATIONAL GUARD,DEATH SQUAD
12589,0,1,0,0,1980-07-10,40101,NATIONAL GUARD,DEATH SQUAD
12590,0,1,0,0,1980-07-10,40101,NATIONAL GUARD,DEATH SQUAD
12591,0,1,0,0,1980-07-10,40101,DEATH SQUAD,UNKNOWN
12592,0,1,0,0,1980-07-10,40101,NATIONAL GUARD,DEATH SQUAD
12593,0,1,0,0,1980-07-10,40101,NATIONAL GUARD,DEATH SQUAD
12594,0,1,0,0,1983-05-12,40101,DEATH SQUAD,ARMY
12595,0,1,0,0,1981-10-01,40101,ARMY,UNKNOWN
12596,0,1,0,0,1984-09-11,40101,ARMY,UNKNOWN
12597,0,1,0,0,1980-10-08,40101,NATIONAL GUARD,DEATH SQUAD
12598,0,1,0,0,1980-09-00,40102,DEATH SQUAD,ARMY
12599,0,1,0,0,1981-03-06,40102,ARMY,UNKNOWN
12600,0,1,0,0,1981-03-06,40102,ARMY,UNKNOWN
12601,0,1,0,0,1982-00-00,40103,ARMY,UNKNOWN
12602,0,1,0,0,1988-00-00,40103,ARMY,UNKNOWN
12603,0,1,0,0,1983-03-00,40103,ARMY,TREASURY POLICE
12604,0,1,0,0,1981-05-00,40103,ARMY,UNKNOWN
12605,0,1,0,0,1981-05-00,40103,ARMY,UNKNOWN
12606,0,1,0,0,1981-12-15,40103,ARMY,FMLN
12607,0,1,0,0,1982-11-16,40103,DEATH SQUAD,ARMY
12608,0,1,0,0,1982-11-16,40103,DEATH SQUAD,ARMY
12609,0,1,0,0,1982-11-16,40103,ARMY,UNKNOWN
12610,0,1,0,0,1982-11-16,40103,ARMY,UNKNOWN
12611,0,1,0,0,1982-11-16,40103,ARMY,UNKNOWN
12612,0,1,0,0,1982-11-16,40103,ARMY,UNKNOWN
12613,0,1,0,0,1982-11-16,40103,ARMY,UNKNOWN
12614,0,1,0,0,1982-11-16,40103,ARMY,UNKNOWN
12615,0,1,0,0,1982-11-16,40103,NATIONAL GUARD,DEATH SQUAD
12616,0,1,0,0,1982-11-16,40103,NATIONAL GUARD,DEATH SQUAD
12617,0,1,0,0,1982-11-16,40103,ARMY,UNKNOWN
12618,0,1,0,0,1982-11-16,40103,ARMY,UNKNOWN
12619,0,1,0,0,1982-11-16,40103,ARMY,UNKNOWN
12620,0,0,1,0,1981-01-17,60501,DEATH SQUAD,UNKNOWN
12621,0,1,0,0,1982-11-16,40103,NATIONAL GUARD,DEATH SQUAD
12622,0,0,1,0,1981-01-17,60501,DEATH SQUAD,UNKNOWN
12623,0,1,0,0,1980-02-16,40103,FMLN,UNKNOWN
12624,0,0,1,0,1980-01-30,60501,DEATH SQUAD,UNKNOWN
12625,0,1,0,0,1980-02-16,40103,FMLN,UNKNOWN
12626,0,1,0,0,1980-02-16,40103,FMLN,UNKNOWN
12627,0,1,0,0,1980-02-16,40103,FMLN,UNKNOWN
12628,0,1,0,0,1982-11-17,40103,ARMY,UNKNOWN
12629,0,1,0,0,1990-02-23,40103,ARMY,UNKNOWN
12630,0,1,0,0,1985-08-24,40103,ARMY,UNKNOWN
12631,0,1,0,0,1980-03-02,40103,FMLN,UNKNOWN
12632,0,1,0,0,1982-11-11,40103,ARMY,UNKNOWN
12633,0,1,0,0,1980-11-11,40103,ARMY,UNKNOWN
12634,0,1,0,0,1981-04-08,40103,ARMY,UNKNOWN
12635,0,1,0,0,1990-09-19,120903,DEATH SQUAD,UNKNOWN
12636,0,1,0,1,1988-02-23,120909,FMLN,UNKNOWN
12637,0,1,0,1,1988-02-23,120909,FMLN,UNKNOWN
12638,0,1,1,1,1988-06-12,120909,FMLN,UNKNOWN
12639,0,1,0,0,1982-01-05,121009,DEATH SQUAD,ARMY
12640,0,1,1,0,1980-12-05,40104,ARMY,DEATH SQUAD
12641,0,1,0,0,1980-09-00,40104,ARMY,UNKNOWN
12642,0,0,1,0,1980-05-28,100000,NATIONAL GUARD,UNKNOWN
12643,0,0,1,0,1981-04-06,100000,ARMY,ARMY
12644,0,1,0,0,1980-05-13,40104,ARMY,UNKNOWN
12645,0,1,0,0,1981-05-13,40104,ARMY,UNKNOWN
